zip,yr,Age_Adjusted_Rate_of_Asthma_ED_Visit_Rate,county,nZEV,pop,percPoverty,HHincomeMedian,HHincomeMean,EDUCpercHSplus,EDUCpercBAplus
93272,2020,46.6,Tulare,7,4707,28.6,37532,48972,41.7,2.9
93272,2022,34.9,Tulare,15,4707,28.6,37532,48972,41.7,2.9
93274,2013,68.4,Tulare,7,74000,20.4,53185,69688,72.9,10.7
93274,2014,63.9,Tulare,10,74000,20.4,53185,69688,72.9,10.7
93274,2015,70.3,Tulare,19,74000,20.4,53185,69688,72.9,10.7
93274,2016,51.2,Tulare,32,74000,20.4,53185,69688,72.9,10.7
93274,2017,53.9,Tulare,126,74000,20.4,53185,69688,72.9,10.7
93274,2018,28.5,Tulare,157,74000,20.4,53185,69688,72.9,10.7
93274,2019,52.6,Tulare,186,74000,20.4,53185,69688,72.9,10.7
93274,2020,28.7,Tulare,186,74000,20.4,53185,69688,72.9,10.7
93274,2021,36.7,Tulare,275,74000,20.4,53185,69688,72.9,10.7
93274,2022,38.8,Tulare,382,74000,20.4,53185,69688,72.9,10.7
93277,2013,43.6,Tulare,14,52271,14.2,59223,79206,86.1,22.8
93277,2014,41.1,Tulare,28,52271,14.2,59223,79206,86.1,22.8
93277,2015,35,Tulare,35,52271,14.2,59223,79206,86.1,22.8
93277,2016,36.6,Tulare,51,52271,14.2,59223,79206,86.1,22.8
93277,2017,41.4,Tulare,94,52271,14.2,59223,79206,86.1,22.8
